"gene"	"Young.Resolving-Mac.D2_2"	"Young.Resolving-Mac.D2_3"	"Young.Inflammatory-Mac.D2_3"	"Young.Resolving-Mac.D2_1"	"Young.Inflammatory-Mac.D2_1"	"Young.Inflammatory-Mac.D2_2"	"Young.FAPs.D2_1"	"Young.FAPs.D2_2"	"Young.FAPs.D2_3"	"Young.MuSCs.D2_1"	"Young.MuSCs.D2_2"	"Young.MuSCs.D2_3"	"Young.ECs.D2_1"	"Young.Neutrophils.D2_1"	"Young.ECs.D2_2"	"Young.Neutrophils.D2_2"	"Young.Neutrophils.D2_3"	"Young.ECs.D2_3"
"ENSMUSG00000030036"	3.725737	2.638403	4.306282	2.29418	6.73737	0.892836	6.885916	11.52859	9.093184	2.088645	3.173915	5.677437	3.297152	2.623418	1.620194	3.361545	5.339396	0.505055
"ENSMUSG00000030046"	0	1.054356	1.183468	0.659337	0	0.598412	0	0	0	0	0	0	0	1.102396	0	0	1.369319	0
"ENSMUSG00000030047"	19.258812	26.371012	22.436563	22.928228	17.191828	7.020284	0	0	0	0	0	0	6.655992	31.855505	3.925636	38.951252	48.393505	1.272471
"ENSMUSG00000030054"	6.002878	7.015913	7.018776	3.015917	4.839694	2.440108	2.107907	2.02793	1.519981	0	0.265606	0	1.318314	4.623766	0	6.701519	7.434656	0.178347
"ENSMUSG00000030055"	49.681911	50.356514	36.001442	31.471003	32.339569	14.815869	6.313453	8.916808	10.807491	1.733181	2.955721	5.58978	5.593531	16.72024	2.308054	29.855543	34.931446	1.019862
"ENSMUSG00000030057"	96.713005	100.123611	76.183083	75.305939	121.939308	40.08968	141.257843	133.911896	173.103714	84.864113	116.119499	152.797012	62.164566	68.182014	44.279217	102.439285	106.800156	15.213981
"ENSMUSG00000030058"	14.675556	16.573351	18.09565	13.471731	25.189562	5.649249	43.954758	57.854813	48.645206	8.516104	24.436583	25.681023	22.560038	8.025324	10.108784	10.032775	11.914987	3.507489
"ENSMUSG00000030064"	77.079185	65.627365	73.974014	66.153427	22.926773	28.246582	1.079112	2.459752	2.771094	2.015817	15.492125	16.37804	28.284821	14.763315	4.974882	13.133881	9.114584	1.569673
"ENSMUSG00000030067"	42.286613	66.687164	42.547375	30.86858	64.774536	16.541563	31.93606	34.28952	37.205738	6.151517	22.06144	25.869202	46.950901	27.345417	12.492053	39.106091	41.946053	6.686931
"ENSMUSG00000030079"	3.19036	1.95683	2.673444	2.775712	7.089108	1.418855	13.636305	15.538388	16.259693	7.336185	7.392187	8.905982	4.41254	2.617681	1.554795	3.831496	1.629548	0.61808
"ENSMUSG00000030088"	0.234706	0.257729	0.35983	0.676662	0	0.222675	2.155313	2.94971	0.869839	0.066005	0.869307	0.031001	1.723213	0	6.030946	0	0	2.025343
"ENSMUSG00000030092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030095"	11.707941	10.827057	11.538269	9.54731	29.666893	5.077347	26.603565	33.134632	30.672966	7.665425	12.464071	15.885518	15.236793	13.985207	4.520169	21.62348	24.268963	2.018259
"ENSMUSG00000030096"	85.117729	97.873955	105.470085	97.996544	149.628632	46.681244	13.765998	14.11095	22.632832	9.955149	60.416481	63.865395	62.485825	99.559372	25.976904	144.140793	134.040421	13.501493
"ENSMUSG00000030101"	16.484903	15.354227	17.93788	18.09095	18.608883	6.939856	8.304041	9.427428	11.768174	3.041751	6.576263	7.502049	7.981119	7.830528	1.897835	10.00842	8.123066	1.126474
"ENSMUSG00000030102"	19.061417	29.136003	7.300791	4.324928	30.714346	2.233518	7.721137	7.857845	8.462618	5.536853	11.130506	14.226729	46.337986	7.647706	17.974785	8.855085	7.073214	6.210977
"ENSMUSG00000030103"	25.42181	49.633949	70.477005	50.26059	44.770325	20.657476	38.709747	40.10178	36.514816	5.332506	19.916691	24.706554	22.498238	105.580811	6.119928	167.133209	131.748337	1.784785
"ENSMUSG00000030105"	34.253422	40.9702	48.126965	33.596809	51.22784	19.289988	17.473999	19.093409	20.826904	6.867225	12.526557	16.63463	13.635595	34.551498	6.955363	49.370884	41.457729	2.926082
"ENSMUSG00000030122"	72.183144	70.791611	97.845406	69.79911	35.238792	43.195347	62.578526	80.784096	58.934605	18.329866	40.504578	65.35006	66.258995	16.206245	33.953827	20.469816	23.829792	12.694712
"ENSMUSG00000030127"	10.638251	12.898451	14.104392	9.449347	9.097209	4.591683	20.833509	28.826288	28.230091	7.836214	10.298368	9.163715	10.72706	7.027622	6.193533	11.383042	9.394635	1.666487
"ENSMUSG00000030137"	0	0	0	0	0	0	0	0	0	0	0	0.143522	0	2.160172	0	2.957486	3.52397	0
"ENSMUSG00000030138"	8.061998	8.138039	7.700479	6.418149	8.894558	3.143867	11.62896	14.167929	16.419258	6.703021	9.191808	8.790243	6.614635	6.188614	3.495069	9.643531	10.526065	1.283025
"ENSMUSG00000030168"	11.864525	14.203906	10.589588	10.377029	16.094902	4.788543	6.059825	6.445775	6.410996	2.431551	4.529821	6.438101	25.215317	16.777212	19.201353	21.966728	25.01129	7.627156
"ENSMUSG00000030170"	0	0	0	0	0	0	0	0	1.108008	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030172"	1.567837	1.773465	1.699762	1.345373	1.745721	0.899849	9.591108	12.53374	11.903925	5.679237	9.105187	13.765402	19.219193	4.57001	12.900044	6.436851	10.745243	3.14687
"ENSMUSG00000030177"	0.583236	2.14717	1.415774	1.178449	1.571826	0.33946	2.337907	3.575722	4.067354	1.673741	3.521584	3.230866	2.621267	1.109859	1.437462	1.424192	2.044964	0.567774
"ENSMUSG00000030180"	12.996579	14.931592	12.515092	10.78653	14.235501	5.484838	7.74863	9.91314	9.407359	4.994709	16.625793	17.944799	14.036222	16.725719	8.049985	22.505726	22.519079	2.446953
"ENSMUSG00000030203"	17.693262	23.039209	10.145446	10.063387	17.696247	3.50599	5.124183	7.76683	7.310225	2.698284	8.973917	10.836686	10.487175	38.700214	4.276642	71.809052	128.010208	1.067759
"ENSMUSG00000030207"	5.185916	5.128164	4.921916	3.975877	1.365016	1.745544	2.163367	2.27296	2.612566	0.386015	0.487313	0.856101	5.846069	0.490936	0.433638	0.555923	0.284077	0.182059
"ENSMUSG00000030208"	47.701012	67.551903	60.02692	49.074081	195.913116	35.536003	175.149139	193.878464	177.541183	20.851255	36.579903	59.308174	138.119904	30.11134	10.275207	61.133965	35.667168	4.298067
"ENSMUSG00000030209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030245"	5.965168	6.062194	9.978334	6.311977	13.302003	3.162432	36.501667	35.329174	41.416683	8.825499	13.602344	16.286352	8.498363	4.859438	3.352151	6.602639	5.372322	1.171433
"ENSMUSG00000030246"	3.569572	5.993099	7.604801	7.06989	1.656132	3.175644	1.817031	1.67426	1.174083	3.712788	6.054299	6.084578	1.575135	0	0.811247	0	0	0.278717
"ENSMUSG00000030255"	0	0	0	0	0	0	7.818513	9.488557	7.9212	1.522726	12.312378	13.452897	0.816556	0.058531	1.133906	0.106438	0	0
"ENSMUSG00000030259"	2.001538	2.794409	4.16411	5.065847	3.340134	2.401966	7.409869	10.022207	8.922935	1.697401	2.471598	3.861939	3.23251	3.439781	2.39152	5.258491	4.116914	0.993172
"ENSMUSG00000030263"	13.995534	21.410955	18.490721	19.361403	14.081966	7.094079	1.185165	0	0.282496	0.132124	0.564524	0	0.771028	7.45341	0	12.794045	11.456788	0
"ENSMUSG00000030272"	26.727627	25.97846	40.083305	36.576744	16.48348	17.201025	10.805201	11.186651	9.887442	5.173716	9.644302	13.369352	14.680475	9.866836	5.509953	15.92643	10.025159	2.515553
"ENSMUSG00000030275"	29.17127	29.407125	36.547157	22.677137	39.250717	11.77227	13.064489	13.946319	16.622849	7.294563	16.020021	18.960226	27.129276	16.380484	10.330636	25.522005	25.677452	4.440847
"ENSMUSG00000030278"	0	0.269888	0	0	0.274436	0	0	0	0	0	0	0	0.260555	0	0	0	0	0
"ENSMUSG00000030286"	17.873703	20.30257	30.839907	18.700148	19.957249	9.959904	30.386694	31.383911	30.915089	9.2029	15.847548	20.886951	22.479759	9.060384	10.353256	14.408691	13.930521	4.048268
"ENSMUSG00000030292"	0	0	0	0	0	0	0	0	0	0.558313	0	0	0	0	0	0	0	0
"ENSMUSG00000030303"	2.380746	6.380472	0.146496	3.344859	3.744487	0.10257	6.112546	7.961003	7.819988	1.861732	7.9898	9.744633	3.437817	4.094013	2.763465	6.909453	9.226047	1.054432
"ENSMUSG00000030315"	19.815039	20.876951	16.782534	10.504469	14.959714	7.064916	12.051392	11.869409	9.647856	4.176457	21.882092	25.530476	25.518311	26.264826	13.005087	34.586712	51.128571	4.332904
"ENSMUSG00000030317"	0	0	0	0.014419	0	0	0	0	0.005357	0.042421	0.289752	0.162667	1.356118	0.066819	86.474045	0.059924	0.049089	34.298222
"ENSMUSG00000030319"	0.206411	0.193321	0.094373	0.31673	0.296349	0.113832	3.497122	3.237389	4.467278	0.949101	4.769758	4.852612	0.92983	0.083025	0.148229	0.178752	0.089788	0.068414
"ENSMUSG00000030323"	0.961872	1.323958	2.753001	1.640212	0.733414	0.927183	5.806496	5.617014	3.552778	1.557753	6.205842	4.461414	18.256279	0.491299	2.254475	0.644289	0.673708	0.880792
"ENSMUSG00000030330"	10.603357	15.830677	12.796095	10.978573	11.189308	7.46938	4.33856	6.055175	5.519262	2.152051	7.316638	7.903578	9.606052	6.658556	4.006772	12.264767	11.60044	1.705623
"ENSMUSG00000030335"	1.418123	1.875732	2.046748	2.219142	3.838354	1.656111	5.349922	4.470196	5.585543	2.325496	3.213295	3.556469	1.590429	0.926283	1.629653	1.104729	1.042897	0.559144
"ENSMUSG00000030341"	66.777924	63.765652	48.062706	28.902554	80.467705	17.247625	44.819412	61.998859	51.624905	10.92418	17.980068	20.659658	54.2131	81.263016	16.868366	126.519684	151.009094	6.574747
"ENSMUSG00000030347"	7.256253	9.743813	9.554082	7.571217	9.775488	3.799176	4.469036	5.363781	6.468779	2.204645	2.787361	4.21697	3.875659	4.655768	3.007734	5.580749	6.830806	1.299895
"ENSMUSG00000030352"	0	0.575832	0	0	0	0	7.366368	12.747695	11.936009	0.949743	0.944969	1.664939	45.957008	0.040713	18.300961	0	0.05649	7.243379
"ENSMUSG00000030357"	6.928398	5.925918	6.035775	5.964959	7.925057	2.482898	20.415676	26.164585	24.873661	14.755876	12.129688	17.185545	7.56891	3.061792	8.464125	4.711819	4.474449	3.841431
"ENSMUSG00000030374"	12.689235	11.494627	12.711603	10.104459	16.150341	4.014233	10.288436	12.150493	12.459204	5.177225	12.768677	15.749081	18.641554	9.416547	10.598625	16.907066	14.549548	3.555359
"ENSMUSG00000030397"	3.928195	4.77519	4.932426	3.533436	5.042968	2.210325	5.429096	4.419668	4.261675	1.317834	6.167051	6.989187	10.798043	4.257675	3.739093	6.088434	4.693749	1.473139
"ENSMUSG00000030402"	0.257217	0.799975	0.30321	0.359697	0	0.328628	1.259203	1.664866	1.093556	0.899042	1.960942	2.634533	1.824719	0.436733	0.01198	1.956694	1.767633	0.144048
"ENSMUSG00000031865"	13.745365	14.212649	15.117397	11.824003	16.477013	7.315712	13.301372	18.128895	16.981598	5.493356	15.426178	16.520746	26.988241	14.015649	12.48082	18.847528	17.712011	4.453624
"ENSMUSG00000032625"	0	0	0	0	0	0	6.370087	8.916787	6.438264	0.260821	1.991995	0.747767	10.807803	0.030599	1.304247	0	0	0.437538
"ENSMUSG00000032667"	16.060707	16.569157	33.005505	20.762924	12.934381	11.419186	8.414957	8.584147	8.710009	4.751285	12.78111	18.329781	18.197477	12.475348	7.440856	18.484303	19.312876	3.085338
"ENSMUSG00000032712"	50.882401	64.101097	55.753502	31.671406	66.679672	17.853495	15.11752	19.667273	20.229216	13.802813	25.007944	31.449778	26.712114	197.527588	15.530191	389.006592	543.579224	4.914864
"ENSMUSG00000033027"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000033152"	0	0.326354	0.325229	0.039043	0	0.162904	0.175934	0.634248	1.379607	0.358155	4.28652	3.444654	2.544707	0.023759	0.804553	0	0.076843	0.386795
"ENSMUSG00000033174"	0.256088	0.183174	0	0.377196	0	0.201349	0.571326	0.961607	2.186642	0.607825	2.238436	2.878737	40.828342	1.037616	59.965336	0.95676	2.310529	23.618221
"ENSMUSG00000033542"	0	0	0	0.268086	0	0	0.240074	0.184641	0.428037	0.924245	4.371428	3.360571	42.46043	0.808095	10.631274	0	0.024832	3.968318
"ENSMUSG00000033634"	0	0	0	0	0	0	0	0	0	0	0	0.073689	0	0	0	0	0	0
"ENSMUSG00000033726"	0	0	0	0	0	0	0	0	0	0	0.046944	0	0	0	0	0	0	0
"ENSMUSG00000034063"	1.297912	1.589224	0.858444	0.789277	0.575015	0.628231	2.127779	3.046787	2.593255	0.688005	2.525643	3.640607	1.364519	2.133382	1.07684	2.563069	3.726201	0.546028
"ENSMUSG00000034083"	11.353396	12.896131	6.505404	8.245528	9.038982	3.253606	3.792787	8.693997	7.696745	3.508467	5.299242	10.25359	3.123893	9.207237	3.574552	10.800787	13.503894	1.473433
"ENSMUSG00000034269"	34.358974	35.356956	34.265038	27.540352	32.378922	11.103884	32.205948	48.408646	38.087353	16.989023	59.711113	58.503971	57.777287	28.627672	31.457506	33.808422	39.64349	11.717151
"ENSMUSG00000034456"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000034639"	0	1.896885	0.788985	1.343478	1.483926	0.699259	0.330628	0.664697	0.348983	0.238571	0	0	0.795322	0.415216	0	0.601234	0	0.184142
"ENSMUSG00000034744"	10.265718	9.760337	10.894948	11.331151	9.489351	6.361209	8.65803	13.513645	7.025143	1.482232	3.312323	3.261793	7.465591	6.465657	2.855913	10.192202	7.828311	1.099744
"ENSMUSG00000035228"	0.531933	0.538325	0.184716	0.266344	0	0.067111	0	0.856554	0	0.073226	0.55899	0.307846	0	0	0.126478	0	0.064323	0.34921
"ENSMUSG00000035245"	9.704518	8.467261	7.440753	4.451033	5.874889	3.090584	9.324486	11.922215	10.710221	1.969519	3.255534	4.750679	19.492989	3.237171	14.842877	6.598	3.923059	5.642664
"ENSMUSG00000035357"	0.503602	0	0	0.159971	0	0.057606	10.001686	12.961677	14.188501	0.929379	3.466248	5.830269	0.430835	0	0.117693	0	0	0.045762
"ENSMUSG00000035596"	11.298284	11.792131	12.771081	8.013642	15.071426	4.394656	8.786026	9.798491	9.656024	4.169226	6.288818	7.179821	7.69137	20.229515	2.580803	31.670387	37.122154	1.224174
"ENSMUSG00000036555"	3.731351	4.052744	4.468689	3.693383	1.681341	2.288858	2.70502	4.33452	2.849376	1.0598	2.614522	3.13564	5.374903	1.882815	1.864599	4.384271	3.107039	1.144106
"ENSMUSG00000036817"	3.6439	5.13027	5.69876	5.06625	3.937006	2.568762	5.497672	9.761726	7.491483	4.802259	12.983788	15.706307	9.384733	3.101803	13.523484	7.303108	7.252812	5.234205
"ENSMUSG00000037788"	7.266406	4.037296	3.474116	1.957364	2.199384	1.154092	3.817824	5.335869	4.05136	1.271793	3.528248	2.875047	6.175518	1.53534	3.94423	2.414959	3.717431	1.43496
"ENSMUSG00000037997"	15.37212	13.459433	20.210165	12.566055	8.742079	6.004366	2.305123	3.822195	5.508018	0.789095	3.866674	3.365729	6.819952	5.734005	2.958275	3.884536	5.435163	1.214077
"ENSMUSG00000038022"	0	0	0.167291	0.242218	0	0.182245	0.743447	1.906378	1.939221	0.51974	2.442175	4.645047	6.327201	0	2.607672	0	0	0.823339
"ENSMUSG00000038065"	0	0	0	0.313865	0	0.223022	1.158335	1.136706	0.852434	0.351697	1.745561	2.267169	0	0	2.286258	0	0.491771	0.583001
"ENSMUSG00000038077"	0	0	0	0	0	0	0.065082	0.114564	0.030963	1.116203	1.878584	1.86749	0.14866	0	0.012014	0	0	0.031483
"ENSMUSG00000038213"	6.046126	7.802671	7.786078	5.549774	3.724304	2.867815	1.700678	2.25528	1.609166	0.336755	1.734978	2.156936	3.908076	3.480475	2.738898	5.046696	3.45248	1.568098
"ENSMUSG00000038252"	528.682434	4.944442	9.780843	496.350677	297.421448	3.238597	21.611502	20.876091	24.014795	12.769131	16.218088	20.994186	13.221207	486.920868	1.771054	607.356934	3.717847	30.464355
"ENSMUSG00000038301"	41.064854	40.52301	43.924236	35.016415	46.630325	16.122433	8.242863	11.374849	10.923689	2.805567	5.593616	8.842497	11.356502	82.416611	4.125207	133.808807	130.824753	2.035299
"ENSMUSG00000038429"	9.633668	12.313906	12.636746	8.380146	14.118011	5.773836	18.759026	21.243959	21.643465	7.741478	11.573442	13.270191	8.003124	4.251282	3.736592	8.009719	4.391623	1.785585
"ENSMUSG00000038507"	38.182011	34.5821	40.070976	24.978973	52.400375	13.098109	8.052007	9.818081	15.419781	1.718194	6.860868	6.960507	22.800743	13.006269	9.730126	17.06118	11.171685	3.725537
"ENSMUSG00000038527"	1.43548	1.666212	1.031887	1.305533	1.221952	0.560985	1.896317	2.755857	1.942681	0.183737	0.318514	0.114014	0.146662	0.871332	0	0.981828	1.33452	0
"ENSMUSG00000038600"	0	0	0	0	0	0	0.127157	0	0.54457	0.068745	0	0	0	0	0	0	0	0
"ENSMUSG00000038641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000038665"	0	0.195582	0	0	0	0.050138	0	0	0	0	0	0.043035	0.022965	0	0	0	0	0
"ENSMUSG00000038780"	5.698172	7.036693	7.38737	7.437413	5.450903	2.55528	9.193371	11.037301	9.967405	4.753635	9.000379	10.682493	11.660621	2.172138	4.757061	3.214757	3.625356	1.934951
"ENSMUSG00000038784"	20.336473	24.053814	25.214148	15.772141	22.433205	7.851426	10.598115	14.057719	14.404641	7.694594	17.292002	19.724894	16.993757	21.581713	11.182509	24.431366	30.049124	3.608133
"ENSMUSG00000038859"	12.489527	10.240886	10.383551	9.293044	11.968988	4.829362	0.607597	0.863104	1.107501	4.414735	9.767003	8.140525	1.875152	10.598909	1.290069	15.345058	11.380041	0.479153
"ENSMUSG00000038970"	2.196171	2.797576	1.919509	0.996275	4.583535	0.424808	2.760291	4.669471	4.312668	1.978776	3.903115	4.131862	8.104369	9.588051	4.438806	13.765334	16.526133	1.744349
"ENSMUSG00000039032"	0	0	0	0	0	0	0	0.055787	0	0	0.972575	0	0	0	0	0	0	0
"ENSMUSG00000039130"	2.13682	4.127443	3.795318	3.802634	2.765572	0.832122	4.208772	4.080339	4.586422	1.480825	3.64505	4.211463	3.064133	2.105863	2.461807	3.432548	2.3975	1.008986
"ENSMUSG00000039264"	0.405441	0.735208	0	0.714434	0	0	0	0	0	0	0	0	0.372018	0	0.12509	0	0	0.09647
"ENSMUSG00000039623"	6.106035	9.217717	7.759825	3.254496	7.291857	2.976647	2.614207	2.512652	2.461239	0.954749	2.5176	3.500383	4.501657	3.881346	2.032808	7.233834	6.106521	0.747506
"ENSMUSG00000039629"	0.188514	1.545598	0.174236	0.245043	0.111254	0.064855	0.075735	0	0	0.484156	1.126286	1.556792	0.049293	0	0	0.143864	0	0
"ENSMUSG00000039985"	3.880246	4.831853	2.267364	1.422762	3.549334	0.669772	1.630728	1.498469	3.342266	8.826122	4.164808	5.444253	5.879745	2.722445	3.495092	4.66728	4.095753	0.767887
"ENSMUSG00000040029"	8.243876	8.252434	10.631672	6.583571	8.654187	3.220813	12.311719	13.840586	12.81341	5.480756	9.693674	11.032688	12.294516	4.165044	8.132528	5.117405	5.435886	2.75692
"ENSMUSG00000040102"	1.084046	0.924838	1.229626	1.154356	0.485121	0.628688	2.936913	3.984121	3.90724	1.203186	2.320292	3.00012	2.911942	0	1.563559	0.548926	0.985203	0.635923
"ENSMUSG00000040112"	1.459788	2.281785	2.559349	1.710335	1.138801	0.6671	2.479372	2.84937	3.388388	1.821794	3.346205	3.118778	3.252682	2.175048	1.276343	1.746441	1.347998	0.589726
"ENSMUSG00000040121"	0	0.002574	0	0.04559	0	0.077377	0.368717	0.448477	0.271631	0.24188	1.705578	1.958807	1.066245	0.039557	0.517918	0.063242	0	0.304034
"ENSMUSG00000040552"	190.030457	195.515289	255.687378	186.784515	171.334244	110.098152	0	0.111715	0	0.112963	0.218913	0.482976	0	51.648411	0	61.144131	34.354626	0.302341
"ENSMUSG00000040627"	2.029798	2.486459	0	4.319661	2.475981	1.699414	0	0	0	0.057811	0	0	0	3.268158	0	5.844346	7.425712	0
"ENSMUSG00000040649"	0	0	0	0	0	0	0	0	0	0.076201	0.044503	0	0	0	0	0	0	0
"ENSMUSG00000040797"	0	0	0	0.189579	0	0.009496	0	0.038639	0	5.080609	28.110205	31.218569	0.276419	0.947002	0.316813	1.464653	0.977894	0.06052
"ENSMUSG00000040811"	2.150775	1.63225	2.996764	1.386048	1.936594	0.841117	0.73749	1.540949	0.95261	1.351616	2.656957	4.018813	1.613678	2.135852	0.800868	2.545826	1.444075	0.489189
"ENSMUSG00000040857"	5.081024	7.79671	4.632508	5.904261	7.170715	2.519061	12.536779	15.597081	12.741752	4.199628	13.619352	16.643797	20.928736	6.165899	5.400154	6.651516	6.794286	2.377109
"ENSMUSG00000040907"	17.375391	24.899702	27.748871	16.423977	25.972389	8.498062	0.021305	0.08488	0.15793	0.025085	0.098675	0.099244	0.011959	19.445454	0.025274	32.885834	40.852032	0
"ENSMUSG00000040940"	25.256657	30.826651	23.449905	21.710588	38.324306	11.881627	16.719158	22.179781	21.711826	5.244292	14.544104	20.607161	27.326639	35.797173	17.158907	51.409462	51.484417	6.106848
"ENSMUSG00000041117"	0.59983	0.676325	0.210678	0.310705	0.661012	0.419566	3.35954	4.818894	2.883555	0.603186	3.98031	5.396692	0.793081	0.076465	0.340803	0.331857	0.355766	0.15388
"ENSMUSG00000041187"	5.329075	4.72333	3.392822	2.904508	3.233005	1.564678	5.858471	4.138712	5.043753	1.726635	4.811018	5.295972	45.659191	7.178539	23.671125	9.754465	13.761415	8.331862
"ENSMUSG00000041372"	0	0	0	0	0	0	0	0	0	0.121688	0	0	0	0	0	0	0	0
"ENSMUSG00000041377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183293	0	0
"ENSMUSG00000041460"	0	0.230915	0	0	0	0	0	0	0	0	0.561667	0.442582	0	0	0.400935	0	0	0.201672
"ENSMUSG00000041571"	32.349113	31.703835	42.179173	33.114899	35.02702	15.949599	39.006447	59.157402	47.275272	11.349395	15.550514	26.543953	28.733576	7.075956	17.035494	11.917546	5.560445	6.695189
"ENSMUSG00000041671"	3.10885	3.737285	3.990654	1.529852	2.457502	1.074694	4.106864	3.563514	2.434156	1.327447	3.611542	2.711366	2.337145	1.987674	1.766274	2.845402	2.819417	0.87787
"ENSMUSG00000042279"	2.14834	1.318767	1.789141	0.475685	1.005954	0.583092	0.92625	1.250949	1.101208	0.546059	2.878184	2.168157	12.265034	0	2.158501	0	0	0.946227
"ENSMUSG00000042460"	8.499909	8.48631	8.541885	7.17553	14.436697	3.54302	10.820774	14.990629	15.51967	3.75423	6.788831	6.749776	14.402226	10.715611	7.592347	16.21999	15.532873	3.421136
"ENSMUSG00000042505"	0.634927	0	0.880978	0.907032	0.351474	0.606114	1.048589	1.308016	0.712685	0.797176	1.875746	1.130012	0.856016	0.049662	1.219957	0	0	0
"ENSMUSG00000042599"	54.002426	56.155788	37.495808	27.25712	74.511406	12.585144	3.465868	4.675129	3.581494	1.704969	9.845198	11.923449	16.33831	49.870823	7.881857	72.795387	89.470978	2.539626
"ENSMUSG00000042607"	0	0.196734	0.328765	0.080417	0	0.245283	0.273274	0.531626	0	0.554653	1.541373	1.892179	0.382128	0	0.158073	0	0	0
"ENSMUSG00000043088"	0.003997	0.006601	0.045828	0	0	0.039931	0.192383	0.034385	0.004301	0.00971	0.022045	0.064324	0	0.009052	0.103288	0.010403	0.007898	0
"ENSMUSG00000043832"	192.053101	208.157654	133.683853	97.23336	138.246613	48.403629	0	0	0	0	0	0	0	31.142784	0	39.769947	23.452875	0
"ENSMUSG00000043843"	0	0.348071	0	0	0	0.064286	0	0.142714	0	0.048694	0.205561	0	0.290588	0	0	0	0	0.018318
"ENSMUSG00000044086"	0	0.207836	0.264957	0.277654	0	0	0	0	0	0.106016	1.886732	3.099015	0.637994	0	0.151669	0	0	0.089702
"ENSMUSG00000044155"	4.483657	5.649776	8.749607	8.389283	6.367775	3.623022	8.315939	9.460922	15.58465	7.027488	7.182433	9.682362	6.751567	5.52968	3.399181	2.933292	3.055153	2.04332
"ENSMUSG00000044197"	16.844509	16.867392	11.641312	8.618047	9.49753	3.855842	0	0.285829	0.187773	0.065041	1.673203	1.115723	8.809846	11.048183	9.499658	18.640329	21.082836	4.683379
"ENSMUSG00000044903"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000044927"	0.311348	0	0	0.899367	0	0.025915	0.942115	0	1.972561	0	0	0	0.162786	0	0	0.514603	0.127649	0
"ENSMUSG00000045078"	23.939465	26.178448	21.756388	21.045374	22.465523	8.084672	11.200096	11.308641	11.533227	4.862464	15.39467	16.07543	20.041851	26.603952	12.326176	31.12899	40.222939	5.865552
