"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown","GeneDayType"
"6666","ENSMUSG00000002847","Pla1a","D7","FAPs",197.430971987667,111.8036,283.0584,"2.0808e-03",1.1689,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Pla1a_D7_FAPs"
"6667","ENSMUSG00000006369","Fbln1","D7","FAPs",1765.62512199024,1389.1937,2142.0565,"6.9331e-05",0.5776,1,"D7","1_UP.","D7_UP","Fbln1_D7_FAPs"
"6668","ENSMUSG00000022464","Slc38a4","D7","FAPs",84.9045255981279,124.3539,45.4552,"1.9846e-03",-1.2652,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Slc38a4_D7_FAPs"
"6669","ENSMUSG00000022548","Apod","D7","FAPs",5499.43902926605,3239.9837,7758.8943,"4.9939e-18",1.2331,2,"D0.D7","2_UP.","D0_UP.D7_UP","Apod_D7_FAPs"
"6670","ENSMUSG00000023046","Igfbp6","D7","FAPs",639.857582939427,760.7306,518.9846,"3.2077e-02",-0.4482,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Igfbp6_D7_FAPs"
"6671","ENSMUSG00000023960","Enpp5","D7","FAPs",368.092982903232,233.4371,502.7489,"4.1366e-10",1.0637,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Enpp5_D7_FAPs"
"6672","ENSMUSG00000023961","Enpp4","D7","FAPs",178.877277953343,89.0161,268.7385,"2.3972e-10",1.5324,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Enpp4_D7_FAPs"
"6673","ENSMUSG00000024030","Abcg1","D7","FAPs",323.954033379709,217.9968,429.9112,"2.4359e-05",0.9068,1,"D7","1_UP.","D7_UP","Abcg1_D7_FAPs"
"6674","ENSMUSG00000024066","Xdh","D7","FAPs",1487.44118624551,1197.4709,1777.4114,"2.3062e-03",0.5045,2,"D4.D7","2_UP.","D4_UP.D7_UP","Xdh_D7_FAPs"
"6675","ENSMUSG00000024087","Cyp1b1","D7","FAPs",1853.32181270626,1200.8893,2505.7543,"1.2262e-11",1.0248,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Cyp1b1_D7_FAPs"
"6676","ENSMUSG00000024308","Tapbp","D7","FAPs",1163.69332783811,1016.9301,1310.4565,"3.5934e-02",0.3071,1,"D7","1_UP.","D7_UP","Tapbp_D7_FAPs"
"6677","ENSMUSG00000024371","C2","D7","FAPs",253.607755728277,198.3591,308.8564,"4.4113e-02",0.5027,1,"D7","1_UP.","D7_UP","C2_D7_FAPs"
"6678","ENSMUSG00000033581","Igf2bp2","D7","FAPs",230.983684744922,305.221,156.7464,"7.3489e-04",-0.8586,1,"D7","1_DOWN","D7_DOWN","Igf2bp2_D7_FAPs"
"6679","ENSMUSG00000035929","H2-Q4","D7","FAPs",780.230722543215,600.3401,960.1214,"2.0256e-04",0.6177,2,"D0.D7","2_UP.","D0_UP.D7_UP","H2-Q4_D7_FAPs"
"6680","ENSMUSG00000045608","Dbx2","D7","FAPs",11.8645729415791,21.4282,2.3009,"2.4586e-02",-0.0604,1,"D7","1_DOWN","D7_DOWN","Dbx2_D7_FAPs"
"6681","ENSMUSG00000045983","Eif4g1","D7","FAPs",3153.69169059628,3543.4456,2763.9378,"7.4159e-03",-0.3162,1,"D7","1_DOWN","D7_DOWN","Eif4g1_D7_FAPs"
"6682","ENSMUSG00000047261","Gap43","D7","FAPs",9.71599718452736,18.1014,1.3306,"2.8211e-02",-0.0509,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Gap43_D7_FAPs"
"6683","ENSMUSG00000056515","Rab31","D7","FAPs",1110.893580255,951.4793,1270.3079,"3.8322e-02",0.3441,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Rab31_D7_FAPs"
"6684","ENSMUSG00000057246","BC051142","D7","FAPs",19.9347938320594,7.6238,32.2458,"3.0008e-02",1.6307,1,"D7","1_UP.","D7_UP","BC051142_D7_FAPs"
"6685","ENSMUSG00000060550","H2-Q7","D7","FAPs",43.8579115319993,22.3445,65.3713,"2.1923e-02",1.2449,1,"D7","1_UP.","D7_UP","H2-Q7_D7_FAPs"
"6686","ENSMUSG00000061232","H2-K1","D7","FAPs",1822.41054721951,1289.5898,2355.2313,"2.6969e-12",0.8411,1,"D7","1_UP.","D7_UP","H2-K1_D7_FAPs"
"6687","ENSMUSG00000062609","Kcnj15","D7","FAPs",218.136134273418,154.6288,281.6434,"2.0808e-03",0.7594,1,"D7","1_UP.","D7_UP","Kcnj15_D7_FAPs"
"6688","ENSMUSG00000068196","Col8a1","D7","FAPs",4897.16418258461,3143.5648,6650.7636,"1.7256e-13",1.0493,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Col8a1_D7_FAPs"
"6689","ENSMUSG00000071714","Csf2rb2","D7","FAPs",76.1620648863109,34.9676,117.3566,"1.2911e-04",1.5872,1,"D7","1_UP.","D7_UP","Csf2rb2_D7_FAPs"
"6690","ENSMUSG00000073409","H2-Q6","D7","FAPs",88.6321057869142,34.8409,142.4234,"7.1537e-07",1.9068,1,"D7","1_UP.","D7_UP","H2-Q6_D7_FAPs"
"6691","ENSMUSG00000073411","H2-D1","D7","FAPs",1638.12302043089,1230.3593,2045.8867,"2.9267e-05",0.6788,1,"D7","1_UP.","D7_UP","H2-D1_D7_FAPs"
"6692","ENSMUSG00000095687","Rnaset2a","D7","FAPs",53.6446275377687,27.175,80.1143,"4.7838e-03",1.3324,1,"D7","1_UP.","D7_UP","Rnaset2a_D7_FAPs"
"6693","ENSMUSG00000005836","Gata6","D7","FAPs",114.579213241352,171.4584,57.7,"6.4906e-04",-1.4,1,"D7","1_DOWN","D7_DOWN","Gata6_D7_FAPs"
"6694","ENSMUSG00000024521","Pmaip1","D7","FAPs",36.0382453955316,6.6491,65.4274,"1.5326e-05",3.06,1,"D7","1_UP.","D7_UP","Pmaip1_D7_FAPs"
"6695","ENSMUSG00000024663","Rab3il1","D7","FAPs",1000.10868004299,859.4372,1140.7801,"1.9569e-02",0.3482,1,"D7","1_UP.","D7_UP","Rab3il1_D7_FAPs"
"6696","ENSMUSG00000024678","Ms4a4d","D7","FAPs",449.433596432748,340.6908,558.1764,"1.1878e-03",0.6337,2,"D4.D7","2_UP.","D4_UP.D7_UP","Ms4a4d_D7_FAPs"
"6697","ENSMUSG00000024986","Hhex","D7","FAPs",4.33183627609901,0,8.6637,"4.2516e-02",0.0255,1,"D7","1_UP.","D7_UP","Hhex_D7_FAPs"
"6698","ENSMUSG00000033207","Mamdc2","D7","FAPs",123.250759882494,167.9255,78.576,"6.1225e-03",-0.9308,1,"D7","1_DOWN","D7_DOWN","Mamdc2_D7_FAPs"
"6699","ENSMUSG00000036908","Unc93b1","D7","FAPs",397.280010630911,306.3063,488.2538,"1.0080e-03",0.6023,1,"D7","1_UP.","D7_UP","Unc93b1_D7_FAPs"
"6700","ENSMUSG00000037071","Scd1","D7","FAPs",2031.37862953899,1740.2523,2322.505,"3.0855e-02",0.3475,2,"D4.D7","2_UP.","D4_UP.D7_UP","Scd1_D7_FAPs"
"6701","ENSMUSG00000041731","Pgm5","D7","FAPs",30.9452902142697,55.0523,6.8383,"2.3062e-03",-2.6034,1,"D7","1_DOWN","D7_DOWN","Pgm5_D7_FAPs"
"6702","ENSMUSG00000042834","Nrep","D7","FAPs",5826.71081902813,7140.365,4513.0567,"5.5652e-08",-0.6303,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Nrep_D7_FAPs"
"6703","ENSMUSG00000045932","Ifit2","D7","FAPs",302.849487975936,232.5934,373.1056,"3.0626e-02",0.5464,1,"D7","1_UP.","D7_UP","Ifit2_D7_FAPs"
"6704","ENSMUSG00000048572","Tmem252","D7","FAPs",40.3878986152308,69.6668,11.109,"2.8888e-03",-2.2795,1,"D7","1_DOWN","D7_DOWN","Tmem252_D7_FAPs"
"6705","ENSMUSG00000052026","Slc6a7","D7","FAPs",137.839070428774,72.0485,203.6297,"1.5749e-04",1.3585,1,"D7","1_UP.","D7_UP","Slc6a7_D7_FAPs"
"6706","ENSMUSG00000053279","Aldh1a1","D7","FAPs",329.680719902608,259.4917,399.8698,"3.8647e-02",0.495,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Aldh1a1_D7_FAPs"
"6707","ENSMUSG00000053441","Adamts19","D7","FAPs",154.688095471892,256.7153,52.6609,"2.1946e-12",-2.2129,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Adamts19_D7_FAPs"
"6708","ENSMUSG00000054072","Iigp1","D7","FAPs",3509.17822700096,2883.213,4135.1435,"1.1959e-03",0.4677,2,"D0.D7","2_UP.","D0_UP.D7_UP","Iigp1_D7_FAPs"
"6709","ENSMUSG00000056124","B4galt6","D7","FAPs",210.237371175307,294.9811,125.4937,"1.0956e-06",-1.1582,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","B4galt6_D7_FAPs"
"6710","ENSMUSG00000064345","mt-Nd2","D7","FAPs",12766.3538262971,14080.0315,11452.6762,"1.2210e-02",-0.263,1,"D7","1_DOWN","D7_DOWN","mt-Nd2_D7_FAPs"
"6711","ENSMUSG00000068606","Gm4841","D7","FAPs",129.695776701782,89.6864,169.7052,"8.5671e-03",0.7782,1,"D7","1_UP.","D7_UP","Gm4841_D7_FAPs"
"6712","ENSMUSG00000071655","Ubxn1","D7","FAPs",245.124681086371,189.2731,300.9762,"3.0087e-02",0.5385,1,"D7","1_UP.","D7_UP","Ubxn1_D7_FAPs"
"6713","ENSMUSG00000074896","Ifit3","D7","FAPs",491.314896638109,409.825,572.8048,"2.0218e-02",0.4053,1,"D7","1_UP.","D7_UP","Ifit3_D7_FAPs"
"6714","ENSMUSG00000090942","F830016B08Rik","D7","FAPs",959.292171734314,784.6276,1133.9568,"1.0523e-02",0.4546,1,"D7","1_UP.","D7_UP","F830016B08Rik_D7_FAPs"
"6715","ENSMUSG00000095041","AC149090.1","D7","FAPs",432.744951725185,227.0167,638.4732,"3.2293e-02",1.1627,2,"D2.D7","2_UP.","D2_UP.D7_UP","AC149090.1_D7_FAPs"
"6716","ENSMUSG00000026051","Ecrg4","D7","FAPs",299.560089623508,182.4756,416.6446,"3.4713e-07",1.125,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP","Ecrg4_D7_FAPs"
"6717","ENSMUSG00000026343","Gpr39","D7","FAPs",17.736449259171,31.1219,4.351,"1.0241e-02",-2.3655,1,"D7","1_DOWN","D7_DOWN","Gpr39_D7_FAPs"
"6718","ENSMUSG00000026360","Rgs2","D7","FAPs",197.456091001463,274.1204,120.7918,"1.7532e-03",-1.0362,1,"D7","1_DOWN","D7_DOWN","Rgs2_D7_FAPs"
"6719","ENSMUSG00000026365","Cfh","D7","FAPs",2733.53346730832,1533.6143,3933.4526,"5.1419e-03",1.1645,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","Cfh_D7_FAPs"
"6720","ENSMUSG00000026442","Nfasc","D7","FAPs",104.259126318847,63.2431,145.2751,"2.8851e-02",0.9474,1,"D7","1_UP.","D7_UP","Nfasc_D7_FAPs"
"6721","ENSMUSG00000026628","Atf3","D7","FAPs",1256.00340724968,1488.8861,1023.1207,"8.8155e-03",-0.4647,2,"D0.D7","1_UP.1_DOWN","D0_UP.D7_DOWN","Atf3_D7_FAPs"
"6722","ENSMUSG00000026991","Pkp4","D7","FAPs",123.633548715679,161.0844,86.1827,"2.0306e-02",-0.7325,1,"D7","1_DOWN","D7_DOWN","Pkp4_D7_FAPs"
"6723","ENSMUSG00000036591","Arhgap21","D7","FAPs",4745.0715199721,5338.4443,4151.6987,"4.0182e-02",-0.3024,1,"D7","1_DOWN","D7_DOWN","Arhgap21_D7_FAPs"
"6724","ENSMUSG00000037624","Kcnk2","D7","FAPs",114.60408647404,58.7994,170.4088,"1.4071e-04",1.3933,2,"D0.D7","2_UP.","D0_UP.D7_UP","Kcnk2_D7_FAPs"
"6725","ENSMUSG00000041577","Prelp","D7","FAPs",2487.90619828807,1939.0699,3036.7425,"5.1417e-03",0.5602,2,"D4.D7","2_UP.","D4_UP.D7_UP","Prelp_D7_FAPs"
"6726","ENSMUSG00000047216","Cdh19","D7","FAPs",137.765702561993,78.9321,196.5993,"2.2639e-02",1.0539,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP","Cdh19_D7_FAPs"
"6727","ENSMUSG00000048960","Prex2","D7","FAPs",274.436455359022,115.0688,433.8041,"1.7256e-13",1.8553,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP","Prex2_D7_FAPs"
"6728","ENSMUSG00000055013","Agap1","D7","FAPs",1468.66672216624,1971.9358,965.3976,"1.5317e-14",-1.0026,1,"D7","1_DOWN","D7_DOWN","Agap1_D7_FAPs"
"6729","ENSMUSG00000079465","Col4a3","D7","FAPs",64.8439712691614,40.2658,89.4221,"2.4586e-02",0.9213,1,"D7","1_UP.","D7_UP","Col4a3_D7_FAPs"
"6730","ENSMUSG00000016024","Lbp","D7","FAPs",2037.1558751022,1396.4467,2677.8651,"2.4665e-06",0.8807,2,"D4.D7","2_UP.","D4_UP.D7_UP","Lbp_D7_FAPs"
"6731","ENSMUSG00000017707","Serinc3","D7","FAPs",2881.03187076259,2549.1759,3212.8878,"1.4873e-02",0.2913,1,"D7","1_UP.","D7_UP","Serinc3_D7_FAPs"
"6732","ENSMUSG00000027447","Cst3","D7","FAPs",2855.09968400557,2374.0007,3336.1986,"9.9460e-04",0.4428,1,"D7","1_UP.","D7_UP","Cst3_D7_FAPs"
"6733","ENSMUSG00000027523","Gnas","D7","FAPs",1415.85421245715,1730.5186,1101.1898,"1.4658e-03",-0.5791,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Gnas_D7_FAPs"
"6734","ENSMUSG00000031133","Arhgef6","D7","FAPs",624.419452617315,505.7063,743.1326,"1.0523e-02",0.4729,1,"D7","1_UP.","D7_UP","Arhgef6_D7_FAPs"
"6735","ENSMUSG00000031375","Bgn","D7","FAPs",80868.4602473693,63407.3465,98329.574,"4.1366e-10",0.6094,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Bgn_D7_FAPs"
"6736","ENSMUSG00000059173","Pde1a","D7","FAPs",182.671865892932,126.3412,239.0026,"1.5128e-03",0.8116,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Pde1a_D7_FAPs"
"6737","ENSMUSG00000060802","B2m","D7","FAPs",8508.58831923332,6454.2483,10562.9283,"8.8949e-13",0.6898,2,"D4.D7","2_UP.","D4_UP.D7_UP","B2m_D7_FAPs"
"6738","ENSMUSG00000003617","Cp","D7","FAPs",1095.52043493506,656.6907,1534.3502,"3.0939e-11",1.1804,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Cp_D7_FAPs"
"6739","ENSMUSG00000015850","Adamtsl4","D7","FAPs",900.478249049567,1033.3353,767.6212,"2.2639e-02",-0.3615,1,"D7","1_DOWN","D7_DOWN","Adamtsl4_D7_FAPs"
"6740","ENSMUSG00000027716","Trpc3","D7","FAPs",15.6173669955574,3.6521,27.5826,"3.5934e-02",2.2477,1,"D7","1_UP.","D7_UP","Trpc3_D7_FAPs"
"6741","ENSMUSG00000027833","Shox2","D7","FAPs",417.295464860722,512.3762,322.2147,"9.6662e-04",-0.5984,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Shox2_D7_FAPs"
"6742","ENSMUSG00000027867","Spag17","D7","FAPs",6.74621746704286,0.3112,13.1813,"2.7132e-02",4.1211,1,"D7","1_UP.","D7_UP","Spag17_D7_FAPs"
"6743","ENSMUSG00000028063","Lmna","D7","FAPs",3115.84393156859,3810.6559,2421.032,"1.2987e-04",-0.5998,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Lmna_D7_FAPs"
"6744","ENSMUSG00000028226","Mmp16","D7","FAPs",461.528378948958,682.3266,240.7302,"2.8927e-15",-1.4623,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Mmp16_D7_FAPs"
"6745","ENSMUSG00000028268","Gbp3","D7","FAPs",633.652780648077,531.3219,735.9836,"3.3440e-02",0.3867,1,"D7","1_UP.","D7_UP","Gbp3_D7_FAPs"
"6746","ENSMUSG00000028270","Gbp2","D7","FAPs",882.539138215105,739.5607,1025.5175,"3.6478e-02",0.3855,1,"D7","1_UP.","D7_UP","Gbp2_D7_FAPs"
"6747","ENSMUSG00000028369","Svep1","D7","FAPs",13561.1981217311,9794.9295,17327.4667,"6.5995e-08",0.7745,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","Svep1_D7_FAPs"
"6748","ENSMUSG00000031283","Chrdl1","D7","FAPs",574.069648438288,691.0647,457.0746,"2.3035e-02",-0.4903,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Chrdl1_D7_FAPs"
"6749","ENSMUSG00000033308","Dpyd","D7","FAPs",273.970442262607,172.2028,375.7381,"2.8489e-05",1.038,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Dpyd_D7_FAPs"
"6750","ENSMUSG00000038172","Ttc39b","D7","FAPs",683.852392146362,539.3119,828.3929,"3.2916e-04",0.5605,1,"D7","1_UP.","D7_UP","Ttc39b_D7_FAPs"
"6751","ENSMUSG00000041235","Chd7","D7","FAPs",48.8835941172767,26.5919,71.1753,"1.4789e-02",1.1689,2,"D0.D7","2_UP.","D0_UP.D7_UP","Chd7_D7_FAPs"
"6752","ENSMUSG00000045573","Penk","D7","FAPs",490.850498353547,398.3518,583.3491,"8.8088e-03",0.4723,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","Penk_D7_FAPs"
"6753","ENSMUSG00000050315","Synpo2","D7","FAPs",161.872456013468,80.274,243.4709,"1.6624e-09",1.5323,1,"D7","1_UP.","D7_UP","Synpo2_D7_FAPs"
"6754","ENSMUSG00000105504","Gbp5","D7","FAPs",267.485091095655,204.2028,330.7674,"2.0057e-02",0.574,1,"D7","1_UP.","D7_UP","Gbp5_D7_FAPs"
"6755","ENSMUSG00000003810","Mast2","D7","FAPs",975.240137259402,1129.4631,821.0172,"7.7069e-03",-0.3995,1,"D7","1_DOWN","D7_DOWN","Mast2_D7_FAPs"
"6756","ENSMUSG00000028524","Sgip1","D7","FAPs",112.644180845194,59.8207,165.4677,"2.5034e-05",1.3559,2,"D2.D7","2_UP.","D2_UP.D7_UP","Sgip1_D7_FAPs"
"6757","ENSMUSG00000028599","Tnfrsf1b","D7","FAPs",396.61538728917,322.8137,470.4171,"4.9207e-02",0.4283,1,"D7","1_UP.","D7_UP","Tnfrsf1b_D7_FAPs"
"6758","ENSMUSG00000028600","Podn","D7","FAPs",2151.15416900992,1406.0973,2896.211,"1.2586e-12",1.0096,1,"D7","1_UP.","D7_UP","Podn_D7_FAPs"
"6759","ENSMUSG00000028664","Ephb2","D7","FAPs",677.047642021479,796.3192,557.7761,"3.4119e-02",-0.4143,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Ephb2_D7_FAPs"
"6760","ENSMUSG00000028980","H6pd","D7","FAPs",909.599436253581,699.8201,1119.3788,"6.7377e-06",0.6345,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","H6pd_D7_FAPs"
"6761","ENSMUSG00000029070","Mxra8","D7","FAPs",4146.73688510565,3461.4723,4832.0015,"9.1308e-04",0.4321,1,"D7","1_UP.","D7_UP","Mxra8_D7_FAPs"
"6762","ENSMUSG00000029119","Man2b2","D7","FAPs",1079.11639462602,808.8106,1349.4222,"1.0964e-06",0.6966,2,"D0.D7","2_UP.","D0_UP.D7_UP","Man2b2_D7_FAPs"
"6763","ENSMUSG00000029304","Spp1","D7","FAPs",416.955271925526,189.8167,644.0938,"2.3635e-16",1.7192,2,"D0.D7","2_UP.","D0_UP.D7_UP","Spp1_D7_FAPs"
"6764","ENSMUSG00000029309","Sparcl1","D7","FAPs",4947.32243331154,3730.5101,6164.1348,"9.3100e-08",0.6892,1,"D7","1_UP.","D7_UP","Sparcl1_D7_FAPs"
"6765","ENSMUSG00000029322","Plac8","D7","FAPs",374.147357909033,278.9782,469.3165,"3.6971e-04",0.6787,1,"D7","1_UP.","D7_UP","Plac8_D7_FAPs"
"6766","ENSMUSG00000029380","Cxcl1","D7","FAPs",1888.94661870449,2310.5596,1467.3336,"4.4777e-05",-0.6046,1,"D7","1_DOWN","D7_DOWN","Cxcl1_D7_FAPs"
"6767","ENSMUSG00000029521","Chek2","D7","FAPs",52.2281472243478,27.0696,77.3867,"6.0033e-03",1.284,1,"D7","1_UP.","D7_UP","Chek2_D7_FAPs"
"6768","ENSMUSG00000029561","Oasl2","D7","FAPs",1050.50177815526,885.1237,1215.8799,"7.5189e-03",0.399,1,"D7","1_UP.","D7_UP","Oasl2_D7_FAPs"
"6769","ENSMUSG00000036256","Igfbp7","D7","FAPs",4663.84600742935,4136.3024,5191.3896,"2.5701e-02",0.2811,1,"D7","1_UP.","D7_UP","Igfbp7_D7_FAPs"
"6770","ENSMUSG00000042453","Reln","D7","FAPs",34.3623542691809,10.5666,58.1581,"1.2652e-04",2.2423,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Reln_D7_FAPs"
"6771","ENSMUSG00000044674","Fzd1","D7","FAPs",907.326281769736,762.9988,1051.6538,"8.4217e-03",0.4009,2,"D4.D7","2_UP.","D4_UP.D7_UP","Fzd1_D7_FAPs"
"6772","ENSMUSG00000054720","Lrrc8c","D7","FAPs",318.503475645484,444.1136,192.8934,"2.2988e-08",-1.1455,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN","Lrrc8c_D7_FAPs"
"6773","ENSMUSG00000058427","Cxcl2","D7","FAPs",70.6988436997014,103.7048,37.6929,"2.5915e-03",-1.2648,1,"D7","1_DOWN","D7_DOWN","Cxcl2_D7_FAPs"
"6774","ENSMUSG00000000184","Ccnd2","D7","FAPs",1309.47394341326,1515.3099,1103.638,"3.6611e-02",-0.3734,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN","Ccnd2_D7_FAPs"
"6775","ENSMUSG00000003477","Inmt","D7","FAPs",50.3027047911977,19.4498,81.1556,"2.5179e-03",1.7944,2,"D0.D7","2_UP.","D0_UP.D7_UP","Inmt_D7_FAPs"
"6776","ENSMUSG00000007655","Cav1","D7","FAPs",1011.76835853179,1572.8302,450.7065,"2.5726e-03",-1.5613,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Cav1_D7_FAPs"
"6777","ENSMUSG00000030323","Ift122","D7","FAPs",370.959119037679,304.8572,437.0611,"4.4829e-02",0.4154,1,"D7","1_UP.","D7_UP","Ift122_D7_FAPs"
"6778","ENSMUSG00000030357","Fkbp4","D7","FAPs",238.053830184794,298.6031,177.5046,"1.6969e-02",-0.6198,1,"D7","1_DOWN","D7_DOWN","Fkbp4_D7_FAPs"
"6779","ENSMUSG00000032625","Thsd7a","D7","FAPs",623.99345787801,445.0482,802.9387,"2.8695e-05",0.787,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Thsd7a_D7_FAPs"
"6780","ENSMUSG00000032667","Pon2","D7","FAPs",255.886196121398,193.3502,318.4222,"7.9264e-03",0.614,1,"D7","1_UP.","D7_UP","Pon2_D7_FAPs"
"6781","ENSMUSG00000047749","Zc3hav1l","D7","FAPs",640.051571022794,741.3807,538.7224,"3.0854e-02",-0.3803,1,"D7","1_DOWN","D7_DOWN","Zc3hav1l_D7_FAPs"
"6782","ENSMUSG00000061353","Cxcl12","D7","FAPs",5152.10989357752,4075.8776,6228.3422,"2.8402e-07",0.575,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","Cxcl12_D7_FAPs"
"6783","ENSMUSG00000068699","Flnc","D7","FAPs",2890.75455225746,3286.8896,2494.6195,"2.9181e-02",-0.3333,1,"D7","1_DOWN","D7_DOWN","Flnc_D7_FAPs"
"6784","ENSMUSG00000074364","Ehd2","D7","FAPs",2236.46487196831,2597.1005,1875.8292,"1.5760e-02",-0.3982,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Ehd2_D7_FAPs"
"6785","ENSMUSG00000030737","Slco2b1","D7","FAPs",166.187328714411,96.9295,235.4451,"1.4368e-03",1.1265,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Slco2b1_D7_FAPs"
"6786","ENSMUSG00000030761","Myo7a","D7","FAPs",560.129069117417,466.0978,654.1604,"3.1074e-02",0.4017,1,"D7","1_UP.","D7_UP","Myo7a_D7_FAPs"
"6787","ENSMUSG00000037664","Cdkn1c","D7","FAPs",3062.4629408399,3722.3639,2402.5619,"9.0605e-06",-0.5903,2,"D0.D7","1_UP.1_DOWN","D0_UP.D7_DOWN","Cdkn1c_D7_FAPs"
"6788","ENSMUSG00000039089","L3mbtl3","D7","FAPs",458.605559029403,383.0001,534.211,"3.8714e-02",0.3896,1,"D7","1_UP.","D7_UP","L3mbtl3_D7_FAPs"
"6789","ENSMUSG00000042246","Tmc7","D7","FAPs",78.2407056599452,50.4479,106.0335,"2.5482e-02",0.8588,1,"D7","1_UP.","D7_UP","Tmc7_D7_FAPs"
"6790","ENSMUSG00000059901","Adamts14","D7","FAPs",394.321520959749,529.1736,259.4694,"2.5200e-06",-0.9638,1,"D7","1_DOWN","D7_DOWN","Adamts14_D7_FAPs"
"6791","ENSMUSG00000001435","Col18a1","D7","FAPs",1688.45169489965,2342.4693,1034.4341,"3.7512e-19",-1.1543,1,"D7","1_DOWN","D7_DOWN","Col18a1_D7_FAPs"
"6792","ENSMUSG00000019932","Kera","D7","FAPs",890.35802276661,1370.0425,410.6736,"5.2957e-04",-1.5534,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Kera_D7_FAPs"
"6793","ENSMUSG00000020019","Ntn4","D7","FAPs",617.372167695391,494.9499,739.7944,"1.5157e-02",0.4869,1,"D7","1_UP.","D7_UP","Ntn4_D7_FAPs"
"6794","ENSMUSG00000020181","Nav3","D7","FAPs",858.821921602271,619.7416,1097.9023,"2.3317e-07",0.7819,1,"D7","1_UP.","D7_UP","Nav3_D7_FAPs"
"6795","ENSMUSG00000021822","Plau","D7","FAPs",1870.3326273868,1295.4171,2445.2481,"3.4713e-07",0.8667,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Plau_D7_FAPs"
"6796","ENSMUSG00000031453","Rasa3","D7","FAPs",573.987971366741,441.3828,706.5931,"4.8080e-04",0.6136,2,"D4.D7","2_UP.","D4_UP.D7_UP","Rasa3_D7_FAPs"
"6797","ENSMUSG00000031548","Sfrp1","D7","FAPs",2075.6816289073,1557.4048,2593.9585,"2.9088e-08",0.7023,2,"D0.D7","2_UP.","D0_UP.D7_UP","Sfrp1_D7_FAPs"
"6798","ENSMUSG00000031825","Crispld2","D7","FAPs",985.59985759808,644.8237,1326.376,"6.5278e-08",0.988,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Crispld2_D7_FAPs"
