"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown"
"7205","ENSMUSG00000085925","Rtl1","D7","MuSCs",254.477359961645,325.626000778299,183.328719144991,0.000302572656781384,-0.743360556754409,1,"D7","1_DOWN","D7_DOWN"
"7206","ENSMUSG00000002847","Pla1a","D7","MuSCs",130.525332077958,183.487230316798,77.5634338391186,0.00166650054434743,-1.08695465351727,1,"D7","1_DOWN","D7_DOWN"
"7207","ENSMUSG00000003352","Cacnb3","D7","MuSCs",161.222853192009,203.884518910295,118.561187473722,0.00350832523526327,-0.671415900587217,1,"D7","1_DOWN","D7_DOWN"
"7208","ENSMUSG00000006369","Fbln1","D7","MuSCs",154.716248374983,190.425819887377,119.006676862589,0.0313644091886063,-0.527523745663796,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN"
"7209","ENSMUSG00000014303","Glis2","D7","MuSCs",1449.94586733086,1277.89416230613,1621.9975723556,0.0333094460645573,0.282964243762064,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7210","ENSMUSG00000022440","C1qtnf6","D7","MuSCs",301.538060273419,396.696736293342,206.379384253496,1.00065487802524e-06,-0.885030389670519,1,"D7","1_DOWN","D7_DOWN"
"7211","ENSMUSG00000022548","Apod","D7","MuSCs",304.245898371397,219.528352664333,388.963444078461,0.00559458077322402,0.699981608856187,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7212","ENSMUSG00000022770","Dlg1","D7","MuSCs",1713.35852864027,1527.05921181598,1899.65784546456,0.00639407219545365,0.277729926770439,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7213","ENSMUSG00000022894","Adamts5","D7","MuSCs",2798.18231074951,2277.34004217168,3319.02457932734,2.98817713942669e-09,0.521101124024325,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_DOWN.D7_UP"
"7214","ENSMUSG00000022952","Runx1","D7","MuSCs",6319.77311373229,5630.45251073517,7009.0937167294,0.0125417828748436,0.27342965816776,1,"D7","1_UP.","D7_UP"
"7215","ENSMUSG00000023055","Calcoco1","D7","MuSCs",869.62770723147,719.025326612099,1020.23008785084,0.00540887533842018,0.433747235730736,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7216","ENSMUSG00000023885","Thbs2","D7","MuSCs",646.533943560614,819.707751054691,473.360136066538,3.56846090277207e-05,-0.72145670226772,1,"D7","1_DOWN","D7_DOWN"
"7217","ENSMUSG00000023915","Tnfrsf21","D7","MuSCs",724.284570904174,873.469922657771,575.099219150576,0.000757621500441369,-0.538917217634681,1,"D7","1_DOWN","D7_DOWN"
"7218","ENSMUSG00000024063","Lbh","D7","MuSCs",960.103981921647,1084.00620951281,836.201754330485,0.0406454516641949,-0.300028915256103,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7219","ENSMUSG00000024426","Atat1","D7","MuSCs",413.714685377259,334.425710704266,493.003660050252,0.0106808673415774,0.468347641038236,1,"D7","1_UP.","D7_UP"
"7220","ENSMUSG00000025610","Map3k7cl","D7","MuSCs",252.45031515871,304.837324329684,200.063305987735,0.0351935829845211,-0.467195576352674,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7221","ENSMUSG00000033031","Cip2a","D7","MuSCs",620.889765748109,717.073637830656,524.705893665561,0.00514684020373857,-0.391618925891871,3,"D2.D4.D7","1_UP.2_DOWN","D2_DOWN.D4_UP.D7_DOWN"
"7222","ENSMUSG00000036061","Smug1","D7","MuSCs",838.498526555172,714.541094842879,962.455958267465,0.0192120533604774,0.356336549768907,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7223","ENSMUSG00000039153","Runx2","D7","MuSCs",575.709284326758,461.457169820811,689.961398832705,0.000158906694922308,0.528996293451446,1,"D7","1_UP.","D7_UP"
"7224","ENSMUSG00000039316","Rftn1","D7","MuSCs",381.447776231658,444.320676313338,318.574876149978,0.0171325249384976,-0.396177383089441,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7225","ENSMUSG00000043336","Filip1l","D7","MuSCs",3015.34904057422,3309.60997118018,2721.08810996827,0.0278336214602028,-0.240527698853447,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7226","ENSMUSG00000043557","Mdga1","D7","MuSCs",108.670534059589,144.076937517405,73.2641306017725,0.0106973536690285,-0.802417755382323,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7227","ENSMUSG00000053411","Cbx7","D7","MuSCs",217.787393682841,145.198257118994,290.376530246688,4.33977465853963e-06,0.934497223322781,1,"D7","1_UP.","D7_UP"
"7228","ENSMUSG00000054640","Slc8a1","D7","MuSCs",530.043070107593,654.783614855797,405.302525359389,0.00166650054434743,-0.603695205108441,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7229","ENSMUSG00000059714","Flot1","D7","MuSCs",266.188421747829,209.067255610038,323.309587885619,0.00824294734632963,0.529693884474432,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7230","ENSMUSG00000061232","H2-K1","D7","MuSCs",657.990043746883,548.16755465928,767.812532834486,0.00611864646057324,0.419036757673913,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7231","ENSMUSG00000013663","Pten","D7","MuSCs",5363.2035897048,5953.19262113484,4773.21455827476,0.000929116916214896,-0.290017663852395,1,"D7","1_DOWN","D7_DOWN"
"7232","ENSMUSG00000024236","Svil","D7","MuSCs",2226.12438207627,1971.19940057237,2481.04936358017,0.0140311622809474,0.284765264854883,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"7233","ENSMUSG00000024378","Stard4","D7","MuSCs",146.383028570545,186.126602866065,106.639454275024,0.00778143000937489,-0.675396542231833,1,"D7","1_DOWN","D7_DOWN"
"7234","ENSMUSG00000024598","Fbn2","D7","MuSCs",474.36863914726,576.498377486939,372.238900807582,0.017997461021555,-0.509616236955004,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN"
"7235","ENSMUSG00000024659","Anxa1","D7","MuSCs",2104.59603581386,2416.5677059524,1792.62436567532,0.0120216685971223,-0.363757769283226,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"7236","ENSMUSG00000024891","Slc29a2","D7","MuSCs",140.647970338784,96.1761262361309,185.119814441437,0.00109260825205433,0.83116101381227,1,"D7","1_UP.","D7_UP"
"7237","ENSMUSG00000025092","Hspa12a","D7","MuSCs",653.591369767798,783.593789005966,523.588950529631,0.00207848061765016,-0.512359043973248,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_UP.D7_DOWN"
"7238","ENSMUSG00000025223","Ldb1","D7","MuSCs",914.582451684729,771.829847605927,1057.33505576353,0.0113019339666972,0.38372429217181,1,"D7","1_UP.","D7_UP"
"7239","ENSMUSG00000032688","Malt1","D7","MuSCs",249.910943453885,205.613370845971,294.208516061799,0.0476466419365953,0.392563352658867,1,"D7","1_UP.","D7_UP"
"7240","ENSMUSG00000036097","Slf2","D7","MuSCs",7085.45644951487,6094.83742685452,8076.07547217521,2.74925363247641e-07,0.386246346143956,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"7241","ENSMUSG00000038903","Ccdc68","D7","MuSCs",82.7380524835102,114.100770341939,51.3753346250814,0.0273523385060417,-0.876544945473417,1,"D7","1_DOWN","D7_DOWN"
"7242","ENSMUSG00000041607","Mbp","D7","MuSCs",216.374639504327,280.244178214073,152.505100794581,0.0402144083133768,-0.645344765210656,1,"D7","1_DOWN","D7_DOWN"
"7243","ENSMUSG00000042834","Nrep","D7","MuSCs",1623.9111168386,2127.42562059869,1120.39661307851,2.25475450476859e-21,-0.908427518090308,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN"
"7244","ENSMUSG00000045991","Onecut2","D7","MuSCs",28.8432089842797,12.3398254152016,45.3465925533578,0.0122021632472258,1.51878939130136,1,"D7","1_UP.","D7_UP"
"7245","ENSMUSG00000046982","Tshz1","D7","MuSCs",1030.7985071724,918.994283659871,1142.60273068492,0.0341327566542072,0.261116950204377,1,"D7","1_UP.","D7_UP"
"7246","ENSMUSG00000051242","Pcdhb9","D7","MuSCs",65.3383773139217,43.4852935596619,87.1914610681814,0.0357167470938677,0.746168336754167,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"7247","ENSMUSG00000053279","Aldh1a1","D7","MuSCs",290.216361536211,221.727243748499,358.705479323923,0.00598887174465883,0.590985016760053,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7248","ENSMUSG00000054072","Iigp1","D7","MuSCs",1877.12808434076,1426.21155999021,2328.04460869131,1.70111861329662e-06,0.665103906612771,1,"D7","1_UP.","D7_UP"
"7249","ENSMUSG00000064351","mt-Co1","D7","MuSCs",153453.779630841,138515.951103893,168391.60815779,0.0268224365953771,0.237049456302081,1,"D7","1_UP.","D7_UP"
"7250","ENSMUSG00000090942","F830016B08Rik","D7","MuSCs",808.653262125776,549.840464199834,1067.46606005172,1.39765790684074e-10,0.917841550777297,1,"D7","1_UP.","D7_UP"
"7251","ENSMUSG00000002107","Celf2","D7","MuSCs",5472.15123954907,4945.98149087177,5998.32098822636,0.00429197479207293,0.249138299045944,1,"D7","1_UP.","D7_UP"
"7252","ENSMUSG00000025932","Eya1","D7","MuSCs",568.897612738803,437.712366219644,700.082859257961,3.25724207554257e-05,0.625630506590299,3,"D0.D2.D7","1_UP.2_DOWN","D0_DOWN.D2_DOWN.D7_UP"
"7253","ENSMUSG00000025964","Adam23","D7","MuSCs",326.60348182109,405.321744005481,247.885219636699,0.00523147767094108,-0.603989024416371,1,"D7","1_DOWN","D7_DOWN"
"7254","ENSMUSG00000025993","Slc40a1","D7","MuSCs",980.055622096754,750.555242498578,1209.55600169493,9.60896158783584e-05,0.630383638127711,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7255","ENSMUSG00000026365","Cfh","D7","MuSCs",1644.94250456881,1169.72789167636,2120.15711746126,0.0419189112780229,0.634207181994654,1,"D7","1_UP.","D7_UP"
"7256","ENSMUSG00000026383","Epb41l5","D7","MuSCs",702.088997747568,546.163465446571,858.014530048565,7.14245408487625e-06,0.608733862642183,1,"D7","1_UP.","D7_UP"
"7257","ENSMUSG00000026494","Kif26b","D7","MuSCs",604.340330063308,459.149968461188,749.530691665427,8.19420650294294e-05,0.649194010041336,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7258","ENSMUSG00000026628","Atf3","D7","MuSCs",566.702780412155,660.62351866193,472.78204216238,0.00422563959369076,-0.420242583747263,3,"D0.D2.D7","2_UP.1_DOWN","D0_UP.D2_UP.D7_DOWN"
"7259","ENSMUSG00000026739","Bmi1","D7","MuSCs",1491.45170278991,1276.74922678835,1706.15417879148,0.000526214091512465,0.378879014472016,1,"D7","1_UP.","D7_UP"
"7260","ENSMUSG00000026864","Hspa5","D7","MuSCs",5468.3778362389,6247.92179425222,4688.83387822558,4.55479418802784e-05,-0.38480870562204,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN"
"7261","ENSMUSG00000033952","Aspm","D7","MuSCs",1052.18426088028,1187.89988191673,916.468639843836,0.00476934598045564,-0.328823038657005,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN"
"7262","ENSMUSG00000036752","Tubb4b","D7","MuSCs",664.171740300334,743.994642930726,584.348837669942,0.0453632487125138,-0.279847014274929,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"7263","ENSMUSG00000037035","Inhbb","D7","MuSCs",250.920442521618,173.740521401405,328.10036364183,0.000100270028655109,0.837518147605244,1,"D7","1_UP.","D7_UP"
"7264","ENSMUSG00000038900","Rpl12","D7","MuSCs",3782.05149024242,3419.8467323765,4144.25624810834,0.0340731971010073,0.234235327132794,1,"D7","1_UP.","D7_UP"
"7265","ENSMUSG00000048126","Col6a3","D7","MuSCs",7240.93466486565,10479.023810209,4002.8455195223,1.54044784767963e-45,-1.37600928829631,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7266","ENSMUSG00000052155","Acvr2a","D7","MuSCs",2017.19461708742,1674.96187971837,2359.42735445647,0.000223985333711119,0.451081854348375,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7267","ENSMUSG00000056569","Mpz","D7","MuSCs",401.987920003865,638.197889295445,165.777950712286,0.00137919389937151,-1.6924220480536,1,"D7","1_DOWN","D7_DOWN"
"7268","ENSMUSG00000063972","Nr6a1","D7","MuSCs",278.982629419812,185.925966301417,372.039292538208,5.32087074400457e-05,0.917369949043086,1,"D7","1_UP.","D7_UP"
"7269","ENSMUSG00000066842","Hmcn1","D7","MuSCs",412.79226436935,315.199634207434,510.384894531266,9.24587625651552e-05,0.633686639522647,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7270","ENSMUSG00000025666","Tmem47","D7","MuSCs",2262.42134745906,1893.0489295772,2631.79376534092,1.11778598573097e-05,0.444358331990139,1,"D7","1_UP.","D7_UP"
"7271","ENSMUSG00000027030","Stk39","D7","MuSCs",311.339436196069,363.844909904606,258.833962487531,0.033453524610805,-0.38849916008163,1,"D7","1_DOWN","D7_DOWN"
"7272","ENSMUSG00000027230","Creb3l1","D7","MuSCs",953.17299636293,817.096162053083,1089.24983067278,0.00965649745422955,0.35455563699416,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7273","ENSMUSG00000027332","Ivd","D7","MuSCs",388.134755592038,296.167880362056,480.101630822021,0.000349677585929778,0.629237975986102,1,"D7","1_UP.","D7_UP"
"7274","ENSMUSG00000027346","Gpcpd1","D7","MuSCs",1216.39978966722,1400.6687368853,1032.13084244914,0.000103708338098456,-0.404965994964239,1,"D7","1_DOWN","D7_DOWN"
"7275","ENSMUSG00000027624","Epb41l1","D7","MuSCs",761.049782210936,909.263252201672,612.836312220199,0.000401705391054654,-0.512554018621521,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7276","ENSMUSG00000027656","Ccn5","D7","MuSCs",53.9248774825645,32.2801268099258,75.5696281552032,0.0310061455344145,0.929730892626073,1,"D7","1_UP.","D7_UP"
"7277","ENSMUSG00000031066","Usp11","D7","MuSCs",603.980484967873,498.028523232946,709.932446702799,0.00169457553491214,0.4524991029179,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7278","ENSMUSG00000031093","Dock11","D7","MuSCs",896.089843193505,1024.48050211756,767.699184269453,0.00303943038023375,-0.367179294397261,1,"D7","1_DOWN","D7_DOWN"
"7279","ENSMUSG00000033955","Tnks1bp1","D7","MuSCs",738.261716992472,871.953872171468,604.569561813477,0.00851961284545099,-0.446903381923335,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7280","ENSMUSG00000036572","Upf3b","D7","MuSCs",512.981942156296,397.955950097103,628.007934215488,3.93899167113856e-05,0.607699957545662,2,"D4.D7","2_UP.","D4_UP.D7_UP"
"7281","ENSMUSG00000040133","Gpr176","D7","MuSCs",98.929208179263,131.385395536042,66.4730208224838,0.00897909142995822,-0.805930139829823,1,"D7","1_DOWN","D7_DOWN"
"7282","ENSMUSG00000042903","Foxo4","D7","MuSCs",706.017915680136,594.77284959421,817.262981766063,0.0245190328945298,0.373692142146606,1,"D7","1_UP.","D7_UP"
"7283","ENSMUSG00000044033","Ccdc141","D7","MuSCs",1591.67254300621,1417.59403039394,1765.75105561848,0.00860537222864259,0.277066849109522,2,"D4.D7","2_UP.","D4_UP.D7_UP"
"7284","ENSMUSG00000044338","Aplnr","D7","MuSCs",38.8503498231519,61.2167272623376,16.4839723839662,0.016981819245753,-0.103620712819106,1,"D7","1_DOWN","D7_DOWN"
"7285","ENSMUSG00000049929","Lpar4","D7","MuSCs",1368.54082276568,1157.84411758864,1579.23752794272,0.00058473155604028,0.404389016091307,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"7286","ENSMUSG00000056486","Chn1","D7","MuSCs",295.01348310474,355.34506725233,234.68189895715,0.0124404142907035,-0.494829865475461,1,"D7","1_DOWN","D7_DOWN"
"7287","ENSMUSG00000062098","Btbd3","D7","MuSCs",1140.25724953035,1370.35157667081,910.162922389893,6.40743506827581e-07,-0.557852313172389,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7288","ENSMUSG00000000266","Mid2","D7","MuSCs",641.559795906481,747.786076914856,535.333514898105,0.0138703570113077,-0.403166065782168,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7289","ENSMUSG00000015243","Abca1","D7","MuSCs",2725.72668886198,2285.95449957417,3165.49887814978,0.000798657772122476,0.420406692928536,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7290","ENSMUSG00000027660","Skil","D7","MuSCs",3395.60130206971,3081.7409281737,3709.46167596571,0.031352968536856,0.227615435523638,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7291","ENSMUSG00000027692","Tnik","D7","MuSCs",4443.01533401187,4055.47717867509,4830.55348934865,0.00755544548487501,0.225435525632221,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7292","ENSMUSG00000027861","Casq2","D7","MuSCs",1040.72846181698,1195.5951595707,885.861764063263,0.000610872091657662,-0.390255205802522,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7293","ENSMUSG00000027966","Col11a1","D7","MuSCs",108.482664361435,201.137918931022,15.8274097918477,0.02400879476527,-0.0284891378559077,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"7294","ENSMUSG00000028019","Pdgfc","D7","MuSCs",916.906455736985,730.144233245282,1103.66867822869,3.20137703673641e-06,0.558457856720872,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_DOWN.D7_UP"
"7295","ENSMUSG00000028197","Col24a1","D7","MuSCs",128.097750535823,162.163681715941,94.0318193557045,0.0269805002261074,-0.613241874423253,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7296","ENSMUSG00000028369","Svep1","D7","MuSCs",554.217051419652,441.712371552813,666.721731286491,0.00396666941867468,0.512070906729049,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"7297","ENSMUSG00000028399","Ptprd","D7","MuSCs",6566.96259514547,5170.07573998674,7963.8494503042,9.24731515234066e-11,0.60096143839498,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7298","ENSMUSG00000031274","Col4a5","D7","MuSCs",307.548933489512,243.865578553782,371.232288425243,0.00563158141727615,0.514907304437059,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"7299","ENSMUSG00000033308","Dpyd","D7","MuSCs",280.927222629139,204.420017256699,357.434428001579,0.00247135714111406,0.696468434452855,1,"D7","1_UP.","D7_UP"
"7300","ENSMUSG00000035615","Frmpd1","D7","MuSCs",530.400091283537,448.106719142516,612.693463424559,0.0133805756579996,0.378834569124324,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"7301","ENSMUSG00000045672","Col27a1","D7","MuSCs",491.837003667926,602.037328980684,381.636678355168,0.000749171248811472,-0.588177576592147,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7302","ENSMUSG00000056900","Usp13","D7","MuSCs",112.454681739984,148.384696096613,76.5246673833553,0.00692180095584905,-0.7980186354567,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7303","ENSMUSG00000062232","Rapgef2","D7","MuSCs",2958.65474776486,3319.8081034542,2597.50139207553,0.0203034700050159,-0.297691762921968,1,"D7","1_DOWN","D7_DOWN"
"7304","ENSMUSG00000102758","Naaladl2","D7","MuSCs",77.1689047016888,39.4206672757918,114.917142127586,1.01113273595336e-05,1.430855905897,1,"D7","1_UP.","D7_UP"
"7305","ENSMUSG00000006219","Fblim1","D7","MuSCs",268.65846129755,332.912165000349,204.404757594751,0.00643568311966163,-0.593997855107169,3,"D2.D4.D7","1_UP.2_DOWN","D2_UP.D4_DOWN.D7_DOWN"
"7306","ENSMUSG00000015653","Steap2","D7","MuSCs",789.286349914274,671.453160823467,907.119539005082,0.00217873918546584,0.384183410491382,1,"D7","1_UP.","D7_UP"
"7307","ENSMUSG00000019055","Plod1","D7","MuSCs",496.444509364516,576.54377901085,416.345239718182,0.0111661472005457,-0.39563316523348,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7308","ENSMUSG00000025746","Il6","D7","MuSCs",333.566784657192,411.188384733624,255.94518458076,0.0172273287364676,-0.553025287160373,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN"
"7309","ENSMUSG00000028573","Fggy","D7","MuSCs",105.384306260201,70.0135051460153,140.755107374386,0.0213750198261416,0.794637567880083,1,"D7","1_UP.","D7_UP"
"7310","ENSMUSG00000028736","Pax7","D7","MuSCs",4520.60964978538,3811.71671064374,5229.50258892702,2.37369958718011e-05,0.424562585981512,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"7311","ENSMUSG00000029174","Tbc1d1","D7","MuSCs",1365.14188131348,1532.78899552916,1197.49476709781,0.0239167175294399,-0.297378597781445,3,"D2.D4.D7","1_UP.2_DOWN","D2_UP.D4_DOWN.D7_DOWN"
"7312","ENSMUSG00000031558","Slit2","D7","MuSCs",73.731185467663,109.286683201933,38.1756877333934,0.000319907827745588,-1.35447766758787,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"7313","ENSMUSG00000033209","Ttc28","D7","MuSCs",2368.10253593726,2154.28406284415,2581.92100903038,0.0351935829845211,0.22162925522132,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_DOWN.D7_UP"
"7314","ENSMUSG00000036256","Igfbp7","D7","MuSCs",1726.27290956786,2043.35429232475,1409.19152681097,0.000677921204991245,-0.479949401962354,1,"D7","1_DOWN","D7_DOWN"
"7315","ENSMUSG00000040690","Col16a1","D7","MuSCs",280.431583895457,341.400302572993,219.46286521792,0.0039695132522863,-0.548242565015376,3,"D2.D4.D7","1_UP.2_DOWN","D2_UP.D4_DOWN.D7_DOWN"
"7316","ENSMUSG00000046079","Lrrc8d","D7","MuSCs",442.357191570188,532.901323010184,351.813060130191,0.00168867290961067,-0.528332557883756,1,"D7","1_DOWN","D7_DOWN"
"7317","ENSMUSG00000048578","Mlec","D7","MuSCs",1589.0932280728,1761.25563048164,1416.93082566395,0.00736627977256112,-0.27585754462022,1,"D7","1_DOWN","D7_DOWN"
"7318","ENSMUSG00000051339","2900026A02Rik","D7","MuSCs",948.115959434725,816.103464449114,1080.12845442033,0.00242043133214566,0.358336503020944,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"7319","ENSMUSG00000054720","Lrrc8c","D7","MuSCs",659.620351084837,818.980043272567,500.260658897107,0.000223985333711119,-0.644393190711902,1,"D7","1_DOWN","D7_DOWN"
"7320","ENSMUSG00000054920","Klhl5","D7","MuSCs",578.091003126748,494.83167723374,661.350329019756,0.0385347266425548,0.332917753325948,1,"D7","1_UP.","D7_UP"
"7321","ENSMUSG00000063919","Srrm4","D7","MuSCs",51.6310465851896,25.234404291104,78.0276888792752,0.0101516187663988,1.33822277990139,1,"D7","1_UP.","D7_UP"
"7322","ENSMUSG00000000058","Cav2","D7","MuSCs",545.026149349001,649.859752987478,440.192545710525,0.000328621391280003,-0.509817275930924,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"7323","ENSMUSG00000000184","Ccnd2","D7","MuSCs",950.55970488161,1067.01612237402,834.1032873892,0.0432764382251507,-0.284416580277542,1,"D7","1_DOWN","D7_DOWN"
"7324","ENSMUSG00000002985","Apoe","D7","MuSCs",863.705617852717,611.877009794342,1115.53422591109,7.84391572677419e-06,0.805260195460198,2,"D2.D7","2_UP.","D2_UP.D7_UP"
"7325","ENSMUSG00000007655","Cav1","D7","MuSCs",5197.78527802918,5781.19075872263,4614.37979733573,0.00269008712136109,-0.290904635293425,1,"D7","1_DOWN","D7_DOWN"
"7326","ENSMUSG00000015766","Eps8","D7","MuSCs",555.750351015164,682.141715869709,429.358986160619,0.0097957872866788,-0.555513443286053,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"7327","ENSMUSG00000025823","Pdia4","D7","MuSCs",1033.71105317685,1210.05088392775,857.371222425944,0.00111581400533166,-0.440867901842871,1,"D7","1_DOWN","D7_DOWN"
"7328","ENSMUSG00000025854","Fam20c","D7","MuSCs",258.341911091074,306.55393632527,210.129885856878,0.0270704759943023,-0.435070424083388,1,"D7","1_DOWN","D7_DOWN"
"7329","ENSMUSG00000029563","Foxp2","D7","MuSCs",756.674705469743,549.58416237775,963.765248561737,1.26914838423371e-08,0.773148892205888,2,"D2.D7","2_UP.","D2_UP.D7_UP"
